unique_id,mode,gender,hold racket handed,play years,level,swing9_median_az,swing13_median_az,swing14_median_az,swing18_rms_ax,swing11_median_az,swing21_median_az,swing6_median_az,swing13_rms_ax,swing21_std_az,swing26_median_az,swing22_rms_ax,swing18_std_az,swing23_median_az,swing19_rms_ax,swing9_mean_gz,swing25_std_az,swing17_rms_ax,swing21_mean_ax,swing24_rms_ax,swing16_rms_ax,swing24_median_gx,swing24_median_az,swing11_rms_ax,swing14_rms_ax,swing27_median_az,swing17_median_az,swing21_rms_ax,swing25_min_gy,swing8_mean_ax,swing8_median_az,swing10_rms_ax,swing20_mean_ax,swing13_mean_ax,swing5_median_az,swing18_mean_az,swing7_rms_ax,swing19_median_az,swing22_median_az,swing8_max_ay,swing13_rms_az,swing26_mean_ax,swing20_median_gx,swing10_std_az,swing25_rms_az,swing12_rms_ax,swing9_mean_az,swing23_mean_gy,swing7_median_az,swing22_median_gy,swing9_rms_ax,swing27_max_ay,swing15_median_az,swing19_mean_ax,swing7_mean_az,swing20_median_az,swing12_std_az,swing10_median_az,swing27_mean_ay,swing21_median_gz,swing13_mean_az,swing16_median_az,swing22_mean_gy,swing5_mean_ax,swing5_mean_az,swing23_rms_az,swing9_mean_ax,swing22_median_gz,swing17_std_az,swing19_std_az,swing6_rms_ax,swing18_median_az,swing16_mean_az,swing15_std_az,swing13_std_az,swing17_median_gz,swing22_std_az,swing22_max_ay,swing27_mean_ax,mode,swing26_mean_gy,swing26_rms_ax,swing9_std_az,swing7_mean_gz,swing21_rms_az,swing7_max_ax,swing17_mean_ay,swing27_median_ay,swing25_max_ay,swing12_min_gy,swing22_mean_ax,swing8_rms_ax,swing22_min_ay,swing19_min_gy,swing23_std_az,swing10_mean_ax,swing25_mean_gy,swing5_mean_gz,swing17_median_gx,swing20_mean_gy,swing12_median_az
659,10,1,2,2,2,-4.5,306.5,632.0,4305.032804,351.0,-558.5,447.0,4627.616155,2052.143374,556.0,3742.028605,2198.749571,-148.0,3675.026113,6422.177778,2049.505685,4044.730659,2906.922222,3248.87137,4190.645191,11019.0,360.0,4300.373665,4549.148857,49.0,265.0,3855.413877,-32768,2540.527473,-286.0,4100.842437,3820.846154,3815.411111,191.5,529.7142857,3864.424025,-256.5,567.0,2617,3418.046396,3228.285714,26367.0,2457.660226,2050.631978,3773.74262,710.6222222,-8918.366667,346.5,-8037.0,3544.562161,2372,97.0,2689.711111,442.8444444,329.0,1772.852871,975.0,-3676.766667,7988.0,317.4333333,92.0,-9212.769231,3900.833333,361.6777778,1946.75905,2423.844444,9308.0,3286.43483,4083.280234,4198.326855,521.0,348.6593407,3278.180929,3403.274489,-8162.5,2329.162407,702,3483.944444,10,-8658.923077,4374.008132,2513.395563,-4740.044444,2136.419164,8048,-1829.433333,-1169.5,1165,-32768,2797.021978,3401.118756,-15135,-32768,1932.856259,2862.648352,-8695.866667,1308.744444,16411.5,-10522.06593,444.0
660,10,1,2,2,2,1113.5,427.5,-368.0,4376.04129,365.0,154.0,-44.0,3837.716183,2483.695403,-277.0,3852.156377,3259.531656,367.0,3502.114159,4707.593023,2205.171857,5336.871177,4139.729412,4632.969983,4432.620782,23143.0,-30.0,4138.878406,4594.254376,591.0,230.0,4757.95091,-32768,3077.686047,417.5,4462.770484,2691.77907,3080.337209,809.0,-792.5930233,4913.865896,620.5,-55.5,1834,3970.329018,2573.674419,10242.5,2288.785767,2229.584462,3831.690882,726.3255814,-8748.209302,128.0,-3950.5,4558.769494,1021,714.5,2879.209302,170.9764706,39.0,1988.281268,851.0,-1685.611765,3236.0,148.0465116,-9.5,-8125.546512,3123.22093,1064.77907,1916.813004,3505.976744,-1652.5,2821.213465,1493.746668,3513.175167,-329.0,-26.25581395,3837.839138,3967.567862,2065.0,3105.307394,1044,3159.929412,10,-7901.790698,3642.36779,3161.09263,6539.741176,2502.876576,12788,-1919.164706,-1541.0,1559,-32768,2701.94186,3937.281882,-7159,-32768,1916.150412,3434.55814,-4568.081395,-2473.744186,17349.0,-9333.302326,292.0
661,10,1,2,2,2,272.0,-118.0,70.0,5802.962486,-9.0,1121.0,157.0,4397.40518,1432.951411,-611.0,4817.75475,3599.654664,208.0,6054.676266,-820.1927711,1148.918603,6761.103948,3585.012048,6861.097418,6055.328097,22565.5,-153.0,4542.407623,3362.459024,168.5,687.0,5017.497041,-32768,2259.585366,-204.0,4413.014889,3634.353659,3112.915663,697.0,329.7590361,3549.399678,916.0,-59.0,4877,1846.872831,4402.53012,14111.5,3832.626255,1481.243144,2980.680523,228.0722892,-407.7951807,691.0,-5803.0,4753.188995,5024,527.0,4463.409639,852.4578313,-380.5,4136.952583,474.0,-903.9390244,2209.0,-64.36144578,1107.0,-6994.60241,4019.939759,356.0,3587.395501,3883.457831,-7815.0,2996.702079,2824.794354,4468.91901,124.0,1109.841463,3341.630178,1845.751028,11559.0,3731.260019,2763,3325.304878,10,-8755.421687,5518.254336,2402.392411,4844.192771,1889.205226,6573,-5091.53012,-317.0,2402,-32768,3699.433735,3136.14012,-9233,-32768,3584.485795,3190.698795,3003.277108,1341.710843,14066.0,-2649.292683,-62.0
662,1,1,1,2,2,-2273.0,-332.0,-490.5,8745.628149,-2281.0,-2757.0,-320.0,8895.846781,5566.431427,-1925.0,8599.011307,4578.474697,1451.0,9011.616387,505.4883721,5157.570933,8789.049799,-8023.511628,9145.067036,9139.436556,7576.0,-2751.0,7856.242576,8760.473559,1000.0,-2709.0,9669.271668,-21682,-8424.069767,-2186.0,9360.352898,-9348.697674,-7360.372093,-3282.0,-1685.767442,9904.009482,-2230.0,-1104.0,531,6216.779844,-6133.837209,15183.0,4070.399072,6047.117284,8693.424373,-3103.488372,1224.046512,-2609.0,4115.0,7276.281398,-1376,-3296.0,-7073.069767,-1838.232558,-2358.0,5384.00241,540.0,-6305.860465,9930.0,-944.1860465,-1580.0,5231.976744,-9409.069767,-3063.534884,5060.614789,-5764.930233,-25644.0,6294.912911,6844.999055,7943.720883,-1096.0,-1975.186047,5333.063453,6144.66145,5701.0,4663.558685,2727,-5148.976744,1,1071.930233,7624.126474,7160.478652,3703.348837,6189.648521,2399,-6500.883721,-2063.0,1653,-20256,-6763.465116,10005.84136,-15947,-24251,5047.15235,-7732.744186,3639.069767,-3990.395349,12984.0,4468.325581,58.0
663,2,1,1,2,2,183.0,-441.0,-730.0,9859.396313,-7.0,-28.0,566.0,10048.65669,2069.749825,-798.0,10728.57621,1401.081382,-318.0,9743.312906,-12439.15094,2199.288396,9845.851046,-8617.207547,10337.40319,10098.51536,2428.0,-125.0,11172.92962,11153.60128,872.5,-96.0,10745.8245,-13649,-7900.358491,446.0,10838.82773,-8586.320755,-8313.730769,61.0,283.4339623,10725.40064,596.5,56.5,4750,2166.620831,-10138.79245,-2651.0,2137.9555,2339.208101,10266.16985,-106.0754717,15637.0566,536.5,12962.0,9580.026676,-759,184.0,-7763.576923,103.9807692,416.0,2075.133549,488.0,-6601.25,-22644.0,-990.8269231,355.5,11741.46154,-8788.188679,-122.3396226,2340.973963,-7526.056604,-26945.0,1906.426861,1465.437338,10882.84359,433.0,295.5384615,1648.921745,1926.78692,-19152.0,1835.502415,3556,-4137.115385,2,16116.0566,11601.31908,1885.216877,-2713.461538,2112.132889,7089,-6292.113208,-3446.5,3964,-15235,-8567.384615,9951.856223,-18991,-9942,2071.371014,-8772.884615,15249.82692,-3008.056604,7350.0,12514.37736,-49.0
664,3,1,1,2,2,295.5,339.5,16.0,7154.652475,806.0,611.0,425.5,5867.208547,1870.483554,336.5,6747.191874,3178.896049,385.0,5548.337573,-6578.833333,3159.982903,6655.261479,-2850.32967,6593.94447,6896.885458,15076.0,295.5,6161.293006,6807.195007,552.0,344.5,4093.603864,-6853,-4201.877778,293.5,6094.304437,-4910.377778,-4292.222222,302.0,39.54444444,6382.786281,8.5,151.0,524,2899.015015,-4245.433333,14465.5,3120.253082,3159.986464,4535.196013,310.5222222,9320.811111,612.0,7812.5,6775.13202,404,34.5,-3976.022222,780.8571429,97.5,2389.897581,493.0,-2727.166667,-18447.0,523.0333333,114.0,12600.95556,-4503.177778,399.8111111,2182.831698,-4820.622222,-21160.0,3191.355425,3259.190663,6425.106258,-256.5,144.3,2956.54008,2851.442475,-10962.0,3516.690761,675,-4564.811111,3,12097.37778,6118.192063,3190.148594,-5731.142857,2266.140581,1248,-3357.433333,-1127.0,854,-5693,-4855.544444,5902.943248,-12235,-4612,1925.336105,-4336.344444,12965.68889,-7091.066667,15041.0,12602.66667,428.0
665,4,1,1,2,2,204.5,1032.0,471.5,6705.560494,31.0,575.5,699.0,8936.162192,3638.048731,593.0,6809.12049,3172.130867,330.5,6664.390255,-7918.921569,2946.388736,5332.405791,-4782.411765,6456.120902,7277.893681,20681.0,443.5,6494.179524,6900.712033,543.0,690.5,7282.365384,-9816,-4359.872549,637.0,6843.756807,-5899.892157,-6035.578431,1134.5,-75.01960784,6937.096968,128.0,589.0,1738,4773.486459,-4436.745098,11376.5,3572.534428,3012.508747,6131.441693,527.1372549,11621.77451,459.5,11191.5,7026.234849,522,222.0,-4775.80198,501.872549,275.5,3465.012508,373.0,-2299.623762,-7921.5,982.3235294,-32.5,12141.4902,-3898.901961,1050.088235,2921.487744,-4557.637255,-16495.5,2508.596189,2841.507174,6855.401069,-58.0,538.8235294,3164.325526,4671.318171,-24296.0,3633.819609,1718,-3073.108911,4,14904.31373,6522.824723,3344.969422,-8764.607843,3767.272603,2632,-2571.352941,-1140.0,1926,-9493,-4421.637255,6958.489689,-16554,-4816,2901.084068,-4480.009901,11623.84314,-1795.715686,5739.5,14839.22549,218.5
666,5,1,1,2,2,580.0,-72.0,50.0,7130.235447,390.5,143.5,786.0,5261.080826,3317.132161,323.0,6745.774649,3872.243335,524.5,6760.753505,-12431.18605,2788.352853,7182.635228,-4919.476744,4873.666431,6853.726178,2821.0,955.0,6976.693678,8126.940792,557.0,782.5,7300.948909,-6718,-4353.364706,585.0,8003.069227,-4916.823529,-4112.77907,890.0,476.0470588,7629.154403,65.0,977.0,906,2765.951018,-3787.823529,21562.0,3584.354263,2811.065065,6923.275769,815.6162791,12184.4186,6.5,14481.0,5342.449584,767,937.5,-4590.674419,64.09302326,160.0,2416.773448,592.0,-3623.8,-11799.5,-405.8255814,1146.0,15646.89412,-3397.313953,544.1162791,2922.656268,-3616.488372,-12533.0,3695.613147,3358.144552,7351.853573,620.0,577.5647059,3917.294882,2736.017294,-15053.0,3267.244984,449,-4721.258824,5,11035.37647,5107.069265,2714.828763,-8135.325581,3338.571018,1893,-3490.837209,-1661.0,1165,-9770,-4429.094118,6967.202475,-14740,-5052,2893.386711,-5143.905882,13883.17442,-11584.53488,10127.0,13648.14118,-35.0
667,6,1,1,2,2,100.0,1014.0,-74.0,5244.763881,367.0,-210.5,631.5,4515.044374,3227.884059,482.5,5573.110872,2212.585408,-13.0,7630.780368,-3737.743902,2711.402661,6402.142082,-4930.52439,5525.640813,4427.507811,4599.0,745.0,6218.818365,3976.876693,-81.5,-259.0,6554.065747,-6110,-4562.289157,200.0,5330.216393,-5329.457831,-3013.746988,339.0,1236.072289,6959.041346,196.0,133.0,1002,2562.438083,-4221.012195,17172.0,2630.023196,2779.046452,6690.513375,469.9146341,12295.68675,1143.0,7341.5,7416.732223,705,291.0,-5281.04878,817.8780488,611.0,2778.682021,274.0,-3611.329268,-19903.5,1186.759036,222.0,10134.08537,-3011.554217,429.6024096,3212.321898,-5040.182927,-22497.0,2854.66712,3264.193547,8028.96892,553.0,255.7195122,1851.946356,2271.055243,-21061.0,2954.400792,-101,-4475.926829,6,13969.35366,5662.39481,3725.930004,-7319.280488,3234.601481,2223,-3558.45122,-1335.0,34,-6733,-3966.54878,6840.840923,-10864,-8895,3197.094336,-3527.686747,13189.57831,-14055.39759,25041.5,15026.10843,64.5
668,7,1,1,2,2,279.0,369.0,595.5,7006.581741,849.0,775.0,386.0,7048.879332,3418.132924,537.5,6404.356155,3971.948871,335.5,6467.342533,-8087.359223,3164.209339,6957.437507,-4140.737864,6908.577519,6529.70539,7126.0,411.0,6970.345353,6607.02097,106.0,764.0,6209.096975,-5626,-4780.539216,782.5,8354.948561,-4182.666667,-4426.54902,914.0,-616.0970874,4486.972781,1151.0,423.0,1801,3273.271316,-3452.029412,12940.0,4265.081664,3175.897898,7080.339958,-94.25242718,13702.30392,888.5,16365.0,6932.273966,16264,506.0,-4251.872549,328.9215686,563.0,3369.160418,640.5,-2359.392157,-12493.0,20.46078431,725.5,17380.63725,-4403.980392,503.754902,3396.073251,-4660.650485,-20921.0,3214.67326,3522.254715,7450.568912,523.0,121.3431373,3191.461596,3273.207367,-11036.5,2916.553798,1894,-4198.735294,7,16266.89216,5661.15668,3721.500855,-14595.4902,3425.594186,1998,-3038.803922,-1829.0,2278,767,-4310.843137,7281.89177,-11905,1583,3394.21749,-5343.715686,13774.5098,-10113.61765,6817.5,16647.7549,723.0
669,8,1,1,2,2,425.0,1317.0,518.5,6801.406803,867.0,811.0,1016.0,6839.332835,2531.152459,765.0,5514.673645,2725.619008,805.5,7079.205547,-9713.617021,2432.529972,6181.703315,-3567.010638,8205.35013,6926.734262,13979.0,415.0,5117.337859,6289.536129,42.0,507.0,5697.060604,-697,-4439.580645,1175.0,6275.009964,-2735.365591,-4359.172043,620.0,112.3723404,6184.246431,786.0,556.0,2673,3576.746799,-3794.16129,17792.0,3223.979561,2632.336463,7597.809626,167.2978723,15489.45745,1635.0,15139.0,7206.237487,1369,694.0,-4729.419355,1372.191489,560.0,3600.995945,1040.0,-2640.150538,-20673.5,871.7956989,494.5,15578.80645,-5064.340426,430.1276596,2545.317954,-5051.755319,-23259.0,3173.117597,3673.045344,7211.827862,509.0,6.755319149,3667.211107,3468.874447,-16849.0,3378.017609,2093,-2993.634409,8,15268.43011,6064.560376,2947.103283,-11478.09574,2824.369257,2315,-3685.935484,-1205.0,1767,-1125,-3764.741935,6948.423111,-18355,-4353,2467.843054,-4077.634409,13261.14894,-8767.265957,15325.0,13146.0,1078.5
670,9,1,1,2,2,204.0,1307.0,955.0,5655.6692,262.0,305.0,546.0,5930.884495,2222.27512,22.0,5513.475286,3495.296435,480.5,4924.779495,-518.8505747,2133.796906,5017.468554,-3177.83908,3720.755405,5409.959261,11947.0,770.0,5900.91165,5647.070221,725.0,1236.0,4402.382743,-3621,-3856.83908,541.0,4098.039805,-3612.218391,-3955.425287,289.5,354.4367816,7089.132665,181.5,691.0,1652,2748.781768,-3265.321839,9993.0,2432.027963,2158.958883,5720.19799,484.9195402,11892.95349,638.0,17785.0,5079.690977,1581,164.0,-3395.348837,445.9195402,612.0,2343.405809,915.0,-2348.813953,-15514.0,722.816092,384.0,16082.27586,-4160.930233,169.7674419,2245.51724,-3503.804598,-3639.0,2074.263499,2511.171405,4757.014435,1576.0,-136.3908046,2839.714935,2652.044137,-16321.0,2657.231754,1491,-2531.965116,9,13166.06897,4447.437572,2511.094446,2753.045977,2222.968482,1383,-3113.666667,-889.0,993,-3108,-3997.908046,5244.020059,-12907,-877,2208.12313,-2905.802326,12266.98851,-4923.453488,4633.0,14793.50575,525.0
671,9,1,1,2,2,639.0,626.0,340.5,3906.612192,1160.0,790.0,777.0,4657.072839,1547.156692,1046.0,4368.571649,2183.246196,488.0,5370.984831,-6500.724138,1361.558209,5287.239355,-3300.08046,3824.243872,5596.610081,5057.0,832.0,5563.157478,4039.229492,997.0,479.0,4475.708242,1112,-3420.16092,-186.0,5260.281382,-3325.367816,-3309.655172,224.0,177.4712644,5023.756233,914.0,703.0,1633,1896.885784,-3097.137931,19977.0,2497.377697,1662.792258,4758.46197,353.2068966,13123.72414,475.0,17101.0,4871.752693,1802,842.0,-3612.793103,183.862069,359.0,2735.210161,-144.0,-2497.091954,-14049.0,510.137931,-294.0,15948.27586,-4008.781609,107.1264368,2486.614236,-3484.689655,-11348.0,2344.386862,3002.36295,4419.748928,129.0,-420.6091954,2971.356204,1827.001634,-7518.0,2048.213755,1961,-3483.091954,9,15730.62069,4215.77706,2447.441761,-6745.678161,1820.316238,-70,-3124.229885,-1103.0,1935,-4231,-3461.678161,4746.438125,-10191,-3758,2482.976846,-3914.241379,14488.36782,-4085.505747,13680.0,11260.62069,534.0
672,9,1,1,2,2,671.0,880.0,866.5,2929.605181,582.0,1155.5,455.0,4859.307035,2553.543005,42.0,3059.373467,1060.300769,336.5,5413.008448,-4860.183908,2800.424865,4526.478374,-3785.383721,3416.727472,4198.033398,20465.0,-149.0,4663.922057,5280.809633,571.5,754.0,5126.820238,-8206,-2306.862069,422.0,4686.456403,-3482.011494,-3675.896552,1096.5,677.5057471,5751.455639,910.5,266.0,928,2627.534306,-2834.712644,5433.0,2229.265387,2804.542509,3752.426099,932.8390805,13349.0,1222.0,12344.0,4246.372015,2436,711.0,-3824.94186,667.4767442,576.0,1793.082829,664.5,-2315.837209,-4737.0,445.7241379,460.0,12989.70115,-3696.627907,905.3139535,2358.692309,-3087.793103,-16103.0,2272.357261,2369.340744,4767.946083,499.0,116.9302326,1909.07352,2589.452939,-19751.0,1473.915948,1975,-3917.604651,9,8672.908046,3600.060581,1918.71511,-5173.313953,2615.259747,1879,-2083.83908,-2157.5,2685,-6123,-2491.804598,3243.78491,-8810,-15468,2358.520401,-3918.988372,13962.09302,-2834.906977,9286.0,12928.72414,743.0
673,9,1,1,2,2,895.5,15.0,1080.0,3907.989307,1082.0,1114.0,-220.0,4900.00357,2946.973415,27.0,5415.666764,1818.438602,392.0,3165.363299,-1438.04878,2119.349718,3833.563072,-4147.597561,4474.789448,4972.08574,5644.0,961.0,4667.870903,4334.735076,903.5,273.5,5387.493807,-5306,-3584.144578,196.0,4860.037829,-4093.951807,-4088.939024,595.5,423.5060241,4138.412362,453.0,1147.0,1977,1741.110712,-3293.891566,9076.0,2105.932642,2119.351025,4125.265188,812.6341463,12454.39024,809.0,17063.0,4352.985292,1324,1156.0,-2537.939024,833.5243902,713.0,1790.30812,799.0,-2633.280488,-8755.5,-89.85365854,320.0,17452.62651,-4194.182927,130.7926829,2061.290163,-3356.317073,20955.0,1560.065041,1682.830651,3908.108068,350.0,-47.02409639,2417.494838,1738.790623,-8542.0,2775.970817,1491,-3854.658537,9,14646.73494,4372.265935,1672.34502,-2942.670732,2953.201539,-608,-2021.45122,-1976.5,1638,-2734,-4136.73494,4419.306531,-9094,-12033,2057.889585,-3835.987952,15428.28049,1353.768293,19587.0,16940.83133,606.0
674,9,1,1,2,2,651.0,772.0,641.0,4072.685427,668.5,1108.5,-139.0,5110.313149,2144.861136,315.0,4826.872028,1733.893928,1179.0,5212.713147,-3236.917647,2144.295693,4461.304157,-3779.452381,4169.472449,4441.813416,4178.0,457.0,4726.665976,4815.827343,915.0,338.0,4933.58776,-8345,-3023.105882,-216.0,3672.197723,-3858.2,-3987.141176,781.0,810.1882353,5290.950447,622.0,463.0,1800,2424.202976,-1995.717647,-1930.0,1712.861092,2147.718198,4335.78446,-108.2,14778.30588,1036.5,17314.0,5251.430083,2376,161.0,-4143.6,598.2857143,897.0,2299.534607,27.0,-1751.547619,-993.5,258.4,267.0,17009.4,-3575.270588,523.7882353,1927.907958,-4095.070588,-10020.0,2464.401947,2730.672702,4486.926608,1110.0,542.6705882,3167.284271,2410.391983,-13927.0,2183.613004,1067,-3211.702381,9,10042.30588,2382.292025,2064.848833,2112.261905,2228.463837,170,-1556.869048,-20.5,2293,-3947,-3629.552941,3814.72578,-9440,-1309,1723.353355,-2771.482353,13304.89412,4720.376471,19517.0,17105.6,425.0
675,9,1,1,2,2,782.0,535.5,569.0,4221.052501,567.0,181.0,865.0,4196.926011,1694.326339,1220.0,4595.267928,2254.336494,593.5,4169.05804,4260.857143,2927.056283,4008.479194,-3691.325301,4399.26901,3647.906609,4325.0,1215.0,3288.439173,4458.460268,387.0,389.0,4380.845407,-13924,-2913.97619,1436.0,4061.646452,-3631.488095,-3279.559524,399.0,-65.26190476,5249.607693,406.0,1412.5,2306,2112.720411,-3843.071429,4094.5,2115.826899,2934.197134,4258.662841,-82.85714286,11021.55952,471.0,16662.0,5648.637017,1773,-62.5,-3310.369048,173.2771084,764.0,1602.401501,316.0,-1691.216867,-86.0,577.702381,520.0,11591.64286,-3326.02381,331.6071429,1521.871451,-3795.988095,-7784.5,1774.306911,1678.687099,4698.479569,357.5,1039.238095,1472.882847,2032.202621,-12277.0,2966.755252,3238,-2950.843373,9,13083.94048,4730.68156,2619.041387,-7958.168675,1753.292356,1262,-1138.518072,-1710.0,1768,-6198,-3641.071429,3911.05371,-7386,-11883,1197.391165,-3105.714286,10539.30952,-7874.666667,-1929.0,13716.72619,577.0
676,9,1,1,2,2,1143.0,599.0,1479.5,4620.918257,501.0,550.5,247.5,5016.0087,2061.688689,867.5,4575.098051,2160.185618,681.5,4765.279048,-2946.616279,2100.150615,4275.794935,-3420.546512,4636.587051,4160.057679,22160.0,604.0,4184.245286,4319.956596,823.0,527.5,4453.709879,-13670,-4030.103448,80.0,6089.80581,-3081.609195,-3755.930233,430.5,263.8023256,3256.585005,94.0,414.5,1565,2603.249762,-2132.104651,2806.0,2567.914669,2144.520557,4967.706555,1164.5,14198.9186,523.5,9891.0,3839.604101,2929,401.5,-3737.151163,663.8837209,1134.0,2195.378751,397.5,-1034.965116,-10908.0,426.1395349,45.0,10628.86047,-3107.744186,121.5232558,2120.564934,-2827.0,-12874.0,2134.248965,2388.076801,3189.805985,493.5,-457.4597701,1588.719587,2568.134425,-9129.5,1773.577076,2210,-2831.44186,9,9225.302326,2517.746004,1345.299152,-6521.418605,2120.622046,134,-1737.732558,-457.0,1284,-5229,-3633.523256,5043.972922,-5982,-20854,2059.558784,-4849.05814,13708.5,-10123.88372,1531.5,12612.8046,417.0
677,9,1,1,2,2,433.0,166.0,512.0,5086.894824,-109.0,270.0,-117.0,4405.855165,2935.278358,-128.0,3676.100407,2497.304317,424.0,4401.979871,1782.390805,1772.680221,4297.299301,-4185.16092,3437.188548,5015.247233,13848.0,508.0,3592.811923,4954.640518,1068.0,427.0,5367.869929,-8209,-3342.45977,621.0,4811.820035,-3279.218391,-3305.298851,260.0,533.7011494,2686.246368,409.0,776.0,2625,1664.473559,-2907.494253,27128.0,2087.913663,1790.143534,3772.484646,257.4252874,13246.2069,468.0,10053.0,4398.954315,1521,-133.0,-3259.724138,789.908046,164.0,1534.852878,1262.0,-2596.908046,-7939.0,260.2068966,392.0,11934.55682,-3696.264368,330.7586207,2363.138265,-3377.689655,-15354.5,2311.076267,2935.183875,4873.554132,1119.0,242.0229885,1919.147313,1644.008699,-8506.5,2031.678945,2645,-3430.931034,9,14265.05747,3578.903088,2250.186662,-11709.64368,2952.602612,1004,-1654.238636,-2089.0,2128,-11322,-2857.727273,4414.031394,-9914,-17070,2279.050329,-3942.45977,9065.218391,-2187.367816,1736.5,8997.689655,809.0
678,9,1,1,2,2,-86.0,823.0,559.0,5135.20458,502.5,183.0,1092.5,3663.523626,3361.787694,1081.5,4584.153366,2221.945337,265.0,4086.383363,-3692.535714,2754.385537,4819.984297,-3897.011905,4258.538837,5070.648308,24310.0,-45.5,5031.600227,3957.186906,83.0,-242.0,5424.119102,-18218,-3681.988095,40.0,3904.951666,-2749.333333,-2962.47619,602.0,-98.11904762,4272.314786,644.5,629.0,1740,1686.725021,-3019.333333,12692.5,1253.668767,2754.386566,4457.797625,-504.3333333,13844.7381,420.5,11793.0,4329.142829,2507,718.0,-2882.892857,161.3095238,572.5,1827.691037,800.0,-1796.369048,-4261.5,474.3452381,491.0,13811.53571,-3739.107143,599.6666667,2631.225932,-3200.083333,-11596.5,2126.414035,1826.746901,4892.47694,79.0,563.5357143,1600.19745,1618.653111,3801.5,2350.226733,1810,-3196.190476,9,8197.869048,3869.259151,2040.576339,2045.178571,3382.419735,-593,-2861.357143,-1827.0,4530,-9282,-3395.988095,4641.389259,-10054,-14579,2608.992422,-2854.678571,13577.63095,2775.964286,14607.5,9503.22619,382.0
679,9,1,1,2,2,224.0,88.0,1065.0,4595.119317,104.0,322.0,1554.0,5305.65293,2648.714237,1139.0,5361.304741,2527.301621,935.0,5005.616125,645.9577465,2616.759865,5770.731301,-3577.619718,3892.198998,3723.359134,9607.0,666.0,5860.984071,4779.436554,-223.0,349.0,4753.454075,-11291,-2836.028169,909.0,3801.133676,-4255.732394,-4105.605634,751.0,649.5633803,5253.552221,-595.0,620.0,3633,2598.044763,-4556.859155,2626.0,2261.375106,2629.08974,4475.13096,375.6901408,14401.85915,66.0,19137.0,5047.029042,1748,483.0,-4055.126761,159.7464789,769.0,2860.80954,780.0,-1688.814286,-8297.0,-193.8591549,341.0,15377.0,-3085.591549,843.6901408,2490.76306,-4150.15493,8371.0,2714.282981,2250.370419,4998.696906,174.0,629.056338,2860.916162,2590.802042,-1591.0,2945.264835,2573,-2187.7,9,18359.42254,5710.104199,2351.480927,-3500.676056,2651.562083,-1364,-3992.943662,-1644.0,3167,-24292,-4062.070423,4085.363907,-11339,-8443,2422.319407,-3083.478873,13322.1831,-7515.450704,17542.0,18105.15493,337.0
680,9,1,1,2,2,1145.5,1064.0,493.0,5077.59486,848.0,297.0,2.0,4924.402609,2680.823064,-183.0,5010.150695,3019.877725,605.5,4181.139356,-5189.75,2131.023427,4252.175971,-4330.868421,4742.819765,3141.95835,-4319.0,732.0,5253.076997,4399.173875,1101.5,1273.0,5502.200067,-7181,-3532.675325,1032.0,3595.453677,-3684.493506,-3858.394737,1064.5,367.2727273,5314.802304,829.5,113.0,3209,2329.752915,-3123.61039,-4838.0,1961.62762,2234.673331,5356.688806,852.4473684,10748.71053,-26.0,14484.0,3886.887068,1997,-657.5,-3317.684211,95.19736842,127.0,2555.576106,1142.0,-2621.657895,-8217.0,835.9868421,778.0,14231.32468,-3365.289474,1012.263158,1879.370377,-2980.184211,-11047.0,2715.83604,2050.557594,4649.432915,-130.0,1137.194805,2172.343459,2174.597582,-10632.5,2388.082519,1799,-4036.539474,9,8249.61039,3764.635837,1967.902051,-8023.644737,2683.850803,-666,-1102.052632,-1787.5,2395,-9192,-4024.688312,4429.848128,-6685,-15828,1570.403436,-2711.662338,17002.39474,-2531.486842,430.5,9609.909091,203.0
