unique_id,mode,gender,hold racket handed,play years,level,swing9_median_az,swing13_median_az,swing14_median_az,swing18_rms_ax,swing11_median_az,swing21_median_az,swing6_median_az,swing13_rms_ax,swing21_std_az,swing26_median_az,swing22_rms_ax,swing18_std_az,swing23_median_az,swing19_rms_ax,swing9_mean_gz,swing25_std_az,swing17_rms_ax,swing21_mean_ax,swing24_rms_ax,swing16_rms_ax,swing24_median_gx,swing24_median_az,swing11_rms_ax,swing14_rms_ax,swing27_median_az,swing17_median_az,swing21_rms_ax,swing25_min_gy,swing8_mean_ax,swing8_median_az,swing10_rms_ax,swing20_mean_ax,swing13_mean_ax,swing5_median_az,swing18_mean_az,swing7_rms_ax,swing19_median_az,swing22_median_az,swing8_max_ay,swing13_rms_az,swing26_mean_ax,swing20_median_gx,swing10_std_az,swing25_rms_az,swing12_rms_ax,swing9_mean_az,swing23_mean_gy,swing7_median_az,swing22_median_gy,swing9_rms_ax,swing27_max_ay,swing15_median_az,swing19_mean_ax,swing7_mean_az,swing20_median_az,swing12_std_az,swing10_median_az,swing27_mean_ay,swing21_median_gz,swing13_mean_az,swing16_median_az,swing22_mean_gy,swing5_mean_ax,swing5_mean_az,swing23_rms_az,swing9_mean_ax,swing22_median_gz,swing17_std_az,swing19_std_az,swing6_rms_ax,swing18_median_az,swing16_mean_az,swing15_std_az,swing13_std_az,swing17_median_gz,swing22_std_az,swing22_max_ay,swing27_mean_ax,mode,swing26_mean_gy,swing26_rms_ax,swing9_std_az,swing7_mean_gz,swing21_rms_az,swing7_max_ax,swing17_mean_ay,swing27_median_ay,swing25_max_ay,swing12_min_gy,swing22_mean_ax,swing8_rms_ax,swing22_min_ay,swing19_min_gy,swing23_std_az,swing10_mean_ax,swing25_mean_gy,swing5_mean_gz,swing17_median_gx,swing20_mean_gy,swing12_median_az,swing8_mean_az,swing9_max_ax,swing25_rms_ax,swing25_median_az,swing22_max_gx,swing18_mean_ax,swing12_rms_az,swing10_mean_gz,swing7_median_gz,swing23_max_ay,swing6_min_gy,swing22_rms_ay,swing10_median_gy,swing8_median_gz,swing15_std_gx,swing11_mean_ax,swing13_mean_ay,swing5_rms_ax,swing18_mean_gy,swing18_mean_gz,swing8_std_az,swing15_mean_az,swing12_median_gx,swing27_max_az,swing20_rms_ax,swing22_mean_az,swing14_mean_ay,swing16_min_ax,swing16_std_az,swing9_mean_gy,swing23_mean_gz,swing15_rms_gx,swing24_std_az,swing5_mean_gy,swing14_mean_ax,swing17_mean_az,swing20_median_gz,swing19_std_gy,swing10_median_gx,swing21_mean_az,swing8_rms_az,swing10_median_gz,swing18_min_ay,swing26_std_az,swing14_max_ay,swing21_median_gx,swing13_max_ay,swing26_max_ay,swing20_median_gy,swing12_max_ax,swing10_rms_az,swing6_median_gz,swing12_mean_gy,swing8_rms_gz,swing7_median_gy,swing27_max_ax,swing8_min_gy,swing23_median_gz,swing24_mean_ax,swing19_max_ay,swing19_mean_gz,swing6_max_ay,swing6_mean_ay,swing27_mean_gy,swing19_rms_az,swing6_max_ax,swing9_median_gz,swing19_median_gz,swing18_max_ay,swing20_max_ax,swing5_std_gx,swing8_mean_gz,swing23_std_gy,swing9_rms_gy,swing10_mean_gy,swing5_median_ay,swing22_mean_ay,swing19_max_ax,swing14_std_az,swing9_max_ay,swing15_min_gy,swing18_min_az,swing9_median_gy,swing27_median_gy,swing27_rms_ax,swing12_mean_ax,swing13_mean_gy,swing6_median_gy,swing24_max_ay,swing22_rms_gz,swing22_mean_gz,swing27_std_az,swing11_mean_az,swing10_min_gy,swing24_min_ay,swing13_std_gy,swing18_max_gx,swing14_min_gy,swing15_rms_az,swing18_std_gx
845,9,2,1,2,2,584.0,360.0,411.0,3166.671083,757.0,725.0,444.0,3294.622427,2160.454723,365.0,3499.378139,1555.510742,959.0,2997.437289,-391.626506,2423.755499,2758.896645,-2495.795181,3620.69855,2881.585842,14714.0,666.5,3355.015011,3031.280031,580.5,556.0,3203.300013,-15323,-2351.512195,182.5,2658.337949,-2783.121951,-2709.662651,911.0,95.6626506,3232.805816,735.0,747.0,3224,1830.792175,-2860.831325,16705.5,2473.026545,2424.707852,3398.678059,63.8313253,6857.554217,883.0,9768.0,3273.713907,1773,441.0,-2520.445783,80.98795181,261.0,2330.560148,969.0,-946.4512195,1378.0,233.7710843,333.5,8882.771084,-1948.638554,712.8433735,2783.718617,-2822.963855,-17017.0,2009.283079,2662.868164,3175.032141,585.0,405.6707317,1985.586485,1815.8059,-11651.0,1503.798614,652,-2269.207317,9,10834.6988,3501.477466,1765.133217,3941.795181,2202.925169,234,-893.8192771,-849.5,2478,-15630,-2525.313253,2884.821946,-10920,-23624,2771.260058,-2262.60241,7051.204819,2316.891566,6345.0,12424.12195,249.0,-245.2439024,-718,2780.677895,558.0,32767,-2389.481928,2365.630571,-4467.349398,-4300.0,1330,-11010,4514.207478,8166.0,-9905.0,22962.9688,-2600.590361,-1708.012048,2463.805537,8288.807229,-522.7951807,2366.521944,-53.18072289,27682.0,4738,3785.781722,473.2771084,-1481.024096,-6175,1488.426474,4294.204819,-1356.192771,23841.76826,2337.350304,5264.253012,-2355.759036,284.5060241,-14757.5,13357.6363,14519.0,430.4819277,2379.195386,-12454.0,-9818,1691.404911,1198,8809.0,2054,2150,12349.5,1173,2481.523609,-11516.0,8321.95122,20474.17415,7988.0,195,-12847,-11731.0,-2816.353659,2506,-1763.915663,497,-1272.385542,5750.695122,2665.334661,1113,-3071.0,-2307.0,656,2165,21753.77076,-5065.036585,13491.65496,12991.63413,9402.313253,-851.0,-3028.626506,2454,1856.112945,1970,-32768,-4153,4467.0,6230.5,2578.929611,-2791.768293,6563.903614,11960.0,1058,24574.46412,-6520.036145,2218.380986,251.4337349,-17237,-11237,11194.79842,32767,-9000,1986.298537,22489.2292
846,9,2,1,2,2,149.0,549.0,300.0,2929.639073,553.0,595.0,235.0,3406.450539,1872.997274,660.0,2779.082363,2062.836827,696.5,3270.773135,-2209.358696,1788.479455,3360.95447,-2811.107527,2948.61215,2853.836748,14836.0,576.0,3110.725105,2534.198891,509.0,667.0,3493.16261,-32489,-2952.336957,389.0,3318.966599,-2189.76087,-2768.445652,437.5,-49.17391304,2353.00478,499.5,539.0,3533,2592.705526,-2310.195652,14280.5,2309.7909,1838.282829,3416.007511,51.17391304,4902.336957,352.0,5991.5,2985.549505,929,523.0,-2907.793478,-114.0537634,512.5,2302.276964,477.0,-2490.391304,3606.0,-77.4673913,468.0,7469.434783,-2253.25,-66.15217391,1882.02646,-2254.326087,-11492.5,1742.835012,1534.378885,3658.009318,290.5,131.8913043,1878.341317,2591.547945,-5653.0,2057.620884,2834,-2893.032609,9,7995.619565,2754.511355,2625.203696,-3421.043011,1875.887174,38,-1732.989247,-1775.0,1203,-15650,-2253.956522,3647.931577,-4721,-32768,1875.363276,-2577.065217,9045.728261,-1123.684783,6221.0,10698.19565,176.0,36.77173913,7147,3211.680347,908.0,32767,-2367.48913,2319.49529,-4310.065217,-7937.0,1545,-32768,1650.964099,8448.5,-3288.5,25394.72119,-2379.193548,-1155.608696,2716.645204,9091.847826,-3514.293478,2060.902446,170.9347826,17516.5,1827,2718.043826,100.1956522,-1719.376344,-6480,2241.414361,3407.021739,977.3369565,25512.87376,2260.169024,6851.619565,-2180.774194,291.2795699,-5741.0,13916.92051,12492.5,104.0860215,2061.230471,-11024.0,-4272,2182.285852,1150,2068.0,2412,2509,7292.0,1236,2310.931169,-9582.5,11742.98913,21568.74137,6331.0,1162,-32768,3433.5,-2363.978495,1591,-641.0434783,1400,-2295.173913,5388.304348,1542.627597,194,-2263.0,-9464.5,1068,2890,24896.59696,278.6847826,14138.70172,14114.03222,8172.271739,-11.0,-765.9565217,-986,1695.899911,4919,-32768,-7648,2219.0,6310.0,3624.367146,-2755.445652,8392.945652,9879.5,145,20872.12711,-5879.228261,1899.484057,-271.6989247,-26832,-4279,15080.87009,32767,-25599,1886.103074,21832.18134
847,9,2,1,2,2,674.0,413.0,368.0,2888.677793,266.0,87.0,493.0,2985.312914,1897.373772,583.0,3384.505764,2285.161085,446.0,2851.074139,-4275.770115,2306.998317,2863.695679,-2294.643678,3363.970448,3132.555763,4573.0,999.0,4050.070262,3386.741624,759.5,204.0,2820.684628,-18373,-2429.908046,828.0,3227.094727,-2699.954023,-2422.091954,273.0,173.8850575,3327.911107,636.0,1092.0,237,1864.992805,-2485.770115,9492.0,2879.431972,2316.852673,3384.535437,246.7586207,3009.37931,472.0,6898.0,3474.017264,1652,-148.0,-2246.62069,75.06896552,647.0,2149.168085,902.0,-1032.081395,-9873.0,258.9885057,1000.0,7614.068966,-2856.494253,-219.9885057,2568.011776,-2553.563218,-9698.0,1615.860751,2246.170433,2790.787085,1011.0,363.7356322,876.5986094,1846.922607,-12338.0,2386.970301,2592,-2272.593023,9,7911.298851,3348.700427,2058.247541,-3692.862069,1897.541967,1243,-903.8965517,-833.5,792,-20068,-2845.310345,2914.432821,-8189,-25959,2567.099091,-2587.114943,8819.528736,-3438.689655,24500.0,7436.195402,917.0,246.1609195,1626,2973.213908,273.0,32767,-2287.505747,2165.571011,-920.8045977,-16372.0,3745,-14321,3124.795002,6232.0,-7063.0,16212.21694,-3182.91954,-2067.885057,3450.494772,9441.517241,-1393.321839,2631.884888,-123.8735632,8195.0,3225,3163.95723,245.8965517,-2336.586207,-7564,1927.123301,8342.264368,1775.678161,18192.20013,1785.92648,10492.90805,-2780.045977,-218.1494253,-10853.0,14282.56246,5845.0,-25.26436782,2643.371571,-13296.0,-9884,2092.376734,1452,25329.0,-115,1125,8356.0,-46,2881.014273,-7201.0,9383.252874,23021.02829,9586.0,180,-13436,4852.0,-2692.091954,1022,1881.597701,2314,-716.2413793,7900.127907,2246.184967,74,-12191.0,677.0,1145,-354,20795.67754,439.9310345,16381.95225,17172.04239,9555.54023,-1115.0,-1742.678161,89,2339.49863,1077,-30923,-6218,9428.0,5347.5,2574.564133,-2745.551724,9417.83908,7174.0,953,22887.36282,-1849.310345,1691.03281,-761.0574713,-12829,-9218,10537.91427,32767,-32768,885.3077327,20004.98189
848,9,2,1,2,2,884.0,923.0,346.0,3241.383242,394.0,666.0,657.0,3166.433229,2148.023739,636.0,3310.669361,2751.312708,561.0,3570.745404,-1700.888889,2220.309218,3516.851396,-2471.580247,3538.049484,2982.730843,13456.0,322.0,3415.92266,2867.711207,73.0,470.0,2885.53762,-9308,-2152.469136,763.0,3347.024049,-2266.074074,-2549.91358,500.0,-116.7530864,2914.26527,573.5,521.0,386,1892.876712,-2782.209877,25166.0,2148.033896,2222.554464,2972.335643,268.8271605,7915.506173,619.0,9834.0,3626.228291,232,481.0,-3096.3125,472.6666667,618.0,2134.598007,331.0,-1824.8625,-1880.0,631.4567901,173.0,9674.197531,-2815.135802,32.07407407,2243.761692,-3009.740741,-8841.0,2433.875909,1814.662394,2989.851289,621.0,-325.0987654,2012.220318,1784.445171,-545.0,1604.007282,673,-2423.9625,9,7237.530864,3803.900034,2029.156279,-265.0123457,2158.368142,-430,-1012.925926,-1723.5,3285,-13938,-2663.098765,2685.241728,-8516,-23100,2233.118592,-2719.9375,9829.864198,846.6666667,-3328.0,11582.19753,304.0,318.0987654,1095,2564.840084,405.0,32767,-2249.123457,2164.443144,118.0,-10963.0,2730,-11685,3830.788856,9236.0,-5392.0,21542.42884,-2810.82716,-2544.0,3256.913979,10691.90123,-2167.617284,1902.660221,160.0987654,15364.0,3009,2831.59906,176.5061728,-1122.62963,-6245,2280.820886,8277.17284,-467.1481481,22448.48364,1907.356388,6333.691358,-2435.345679,190.9012346,-13418.0,12640.71071,9582.0,211.0617284,1929.067842,-6227.5,-10952,1769.648923,752,7612.0,372,1453,11275.0,-72,2149.057613,-4152.0,7884.54321,20820.40271,6640.0,557,-15815,-5062.0,-2716.37037,1616,77.25,338,-1466.0,9822.925,1817.322216,-39,-6553.0,2579.5,3311,946,25275.31068,-2701.62963,14396.18375,18130.0461,11338.9375,-1016.0,-2741.802469,-896,1795.187618,2547,-32768,-8774,11750.0,10324.0,3040.328763,-2563.123457,8259.753086,6710.0,766,22072.38992,-764.382716,2039.489705,10.41975309,-7047,-9236,13732.27793,32767,-8703,2018.579258,23348.89984
849,9,2,1,2,2,524.5,512.5,650.0,2830.407533,513.0,438.0,316.0,3418.569752,1585.33386,627.5,2782.509753,2140.256973,487.0,3203.478932,-3334.829268,1472.607396,3611.062608,-2595.0,2922.082518,2790.051632,-843.5,485.5,3437.57911,2871.125981,836.0,479.5,3244.533737,-15897,-2665.853659,662.5,3040.900298,-2661.219512,-2725.536585,726.0,-83.87804878,3768.692105,756.0,715.5,4341,1509.537023,-2110.341463,18236.0,2301.502049,1617.653484,3142.202507,-38.5,9529.45122,221.0,7187.5,3772.958543,1363,624.0,-2581.121951,-497.0963855,650.5,2402.088964,394.0,-2124.073171,-11543.0,273.2439024,584.5,6467.682927,-2701.646341,335.4634146,2257.937965,-2895.682927,-2610.0,1682.679418,1411.659987,2941.66955,335.5,192.3658537,2271.217054,1484.600887,-15944.0,2681.844938,4135,-2901.743902,9,7717.146341,2348.240286,2025.578221,-8109.493976,1610.17329,97,-2549.268293,-1126.0,948,-32768,-2137.109756,3113.195116,-4340,-18504,2257.045912,-2537.865854,9420.060976,379.2926829,12637.5,6629.304878,114.5,23.41463415,1043,3021.422951,869.0,32767,-2448.414634,2413.130954,-5923.695122,-16100.0,1695,-10095,1741.353206,2742.0,-8430.0,23733.10781,-2587.817073,-2455.621951,3450.630778,9708.085366,-77.90243902,2505.666904,-150.4634146,17092.0,2551,3102.965317,230.7317073,-408.4216867,-6706,1953.405204,10828.26829,2502.02439,24851.85872,2411.559162,6413.609756,-2426.325301,63.42682927,-2391.5,14219.479,23503.5,281.7349398,2505.776302,-15470.5,-3619,1554.367313,3509,13684.0,1175,1225,6077.0,-52,2301.541072,-7340.0,7331.707317,21992.69828,5354.0,-390,-22432,-1951.0,-2137.0,1059,-4100.890244,1135,-1239.097561,10741.93902,1516.980124,74,-14453.5,-15743.0,1204,251,22258.07354,-3915.402439,13290.47298,15664.98423,4423.914634,-1886.0,-357.304878,58,2433.878001,607,-30601,-6707,10580.0,10865.0,3496.519721,-2688.012195,9089.243902,10884.5,3873,19309.96816,517.597561,2198.983676,87.29268293,-11676,-5816,12865.92313,32767,-13463,2276.195542,23608.05705
850,9,2,1,2,2,362.5,-1495.0,128.0,3351.336881,234.5,347.0,857.5,2400.042766,2077.172196,504.5,2833.108636,1976.155224,748.5,3697.023215,-1193.255556,1903.826259,3132.584849,-2493.820225,3185.480733,3498.096771,4042.0,483.0,2819.54076,2300.791185,660.0,673.0,2958.568964,-32768,-2503.4,528.5,3516.28769,-2516.377778,-1395.255556,296.5,309.5555556,2731.729203,301.0,562.5,1471,3252.013221,-2195.433333,15388.5,1687.595085,1971.849648,3519.682255,92.31111111,7576.655556,468.0,9977.5,2803.228801,1477,312.5,-3181.144444,-144.5168539,499.0,1693.025439,457.5,-1933.752809,8814.0,-1622.433333,653.5,7580.111111,-2384.7,-133.2555556,1990.524043,-2389.844444,-6942.0,2219.43149,2616.422223,3575.962396,666.5,220.6111111,2668.088583,2818.386075,-7202.5,1907.753865,2323,-2757.078652,9,5248.966667,2668.754589,1888.443007,-2431.134831,2077.39867,-433,-936.7222222,-1145.0,453,-22752,-2333.433333,3093.236967,-6805,-10938,1986.327314,-2842.877778,8906.966667,7330.333333,9791.0,7066.044444,449.5,279.4444444,626,3652.974447,1265.0,32767,-2719.555556,1693.2143,-1161.766667,-7438.0,1807,-32768,2611.674084,10216.0,-12579.0,25229.34607,-2415.966667,-1379.011111,3061.532436,9432.044444,-3338.644444,1336.945084,128.6,12318.5,3196,3276.449376,23.78888889,-981.7865169,-8429,2092.094207,9371.088889,2987.144444,25656.11483,1418.008253,8459.488889,-1825.202247,75.86666667,-7545.5,11415.62253,22434.0,-30.6741573,1365.837236,-11602.0,-7826,1953.918112,1794,-10809.0,3961,297,5869.5,1404,1697.390212,-4491.0,8972.2,22452.81607,7943.0,1318,-32768,7392.5,-1900.366667,1469,-4448.988889,1393,-1656.988889,8795.617978,2669.849892,367,-3746.5,-12000.0,883,1972,27210.94052,-1463.611111,15568.57941,14308.05284,9462.766667,-1226.0,-1676.833333,34,1309.636349,146,-24734,-11226,9543.5,10833.0,3553.629314,-2860.333333,7711.855556,16317.0,4829,22070.55403,-2696.288889,1770.726925,-122.8666667,-32768,-5730,22468.27714,32767,-32768,2671.186,22120.12508
851,9,2,1,2,2,712.0,701.0,289.0,3159.806796,674.0,463.0,756.0,2535.263445,2156.912249,461.0,3501.789758,1390.531128,282.0,2630.279557,-17.64197531,1932.350588,3154.043407,-2332.530864,3599.093989,2833.64296,24121.0,426.0,2703.641977,3644.164517,477.5,341.0,2821.912225,-18995,-2916.17284,764.0,3149.947799,-2705.382716,-2131.2375,278.0,196.5308642,2603.06478,400.0,590.5,1673,1571.440549,-2892.074074,19402.0,2257.577153,1949.177003,3431.189194,226.5925926,4810.419753,626.0,8514.0,2500.51277,5062,498.0,-2254.925,790.775,14.0,2354.475533,448.5,-116.925,-2693.0,539.5,699.5,8541.125,-2382.753086,-166.0740741,1711.092857,-2102.679012,-2528.0,2395.011764,1922.615656,3268.692131,290.0,555.225,1583.177848,1475.928572,-2716.0,1608.49961,1295,-2481.725,9,9138.753086,3509.255695,1761.570321,-6549.2375,2157.197605,4224,-647.6666667,4.0,1745,-32768,-2877.9875,3467.026548,-9249,-13489,1710.319708,-2489.8875,6788.5,-562.5555556,14809.0,8155.716049,418.0,320.0493827,95,2635.907337,573.0,32767,-2568.17284,2359.992281,-209.6875,-11183.0,743,-32768,3779.722786,6305.5,-10266.0,22584.69649,-2160.234568,-505.325,2876.23872,9145.296296,-1414.975309,1929.654545,279.5679012,16616.0,6348,3326.699384,59.4375,-2095.666667,-5940,1341.232185,9793.938272,-703.6666667,24015.87714,1808.987062,7243.160494,-3028.925926,-216.8641975,-6858.0,13122.52883,4874.0,-35.08641975,1956.015918,-10257.5,-7366,1355.670731,2090,6286.0,1882,1470,7841.0,1521,2258.361098,-7470.0,8162.358025,22503.36609,7936.5,2359,-32768,670.0,-2979.716049,1457,-1347.3375,2058,-1856.716049,6079.3375,1925.406217,-381,-3576.0,-12588.5,524,1084,25515.3541,-220.4320988,10850.05417,14344.34837,6366.1625,-887.0,-2416.4625,-220,2128.417818,1936,-32768,-3627,8872.0,7242.5,2905.799313,-2592.419753,7945.4,7680.0,1108,24350.32675,522.5875,2583.583345,399.4567901,-32768,-9510,13988.28081,32767,-24109,1607.672326,23159.26893
852,9,2,1,2,2,581.0,1006.0,439.0,2691.893249,1003.0,590.0,452.0,3109.625269,1812.894905,192.0,2738.401391,2182.622689,724.0,3640.211074,716.4337349,1654.145122,3465.644993,-3074.457831,2700.542009,2164.898039,3232.0,158.0,2732.688404,2976.806646,609.0,475.0,3747.985731,-26504,-2181.325301,776.0,2869.131313,-1829.325301,-2520.253012,707.0,79.74698795,3868.253912,956.0,424.0,2185,1697.693719,-2296.843373,7837.0,2237.690749,1656.737151,2958.181868,676.0120482,9911.578313,436.0,3282.0,2689.817314,991,711.0,-2736.421687,-143.2168675,599.0,1893.576381,267.0,-2067.578313,-11835.0,486.6385542,541.0,4368.855422,-2837.301205,345.8795181,1692.780973,-1989.807229,3637.0,1752.927365,1894.181644,3143.502292,526.0,659.9156627,1732.034388,1626.452238,-9709.0,2349.513294,2850,-2810.566265,9,7931.289157,2585.557436,1341.686589,-2668.457831,1823.085809,404,-1667.433735,-912.0,1309,-18487,-2190.951807,2918.111644,-4504,-28227,1646.91085,-2357.915663,6984.46988,-761.9879518,6828.0,5884.409639,229.0,244.5301205,1320,3597.363301,745.0,32767,-2271.120482,1902.411374,-4913.156627,-12131.0,1855,-5325,1737.293294,8897.0,-13031.0,22947.58209,-2222.060241,-1087.674699,3449.66173,6430.108434,1181.144578,2189.835546,214.7590361,13870.0,2637,2273.898701,117.8313253,-1037.313253,-4638,1083.669371,6690.831325,-2486.710843,23747.32102,1939.120673,8751.012048,-2509.975904,46.12048193,-4550.0,14123.7715,19849.0,192.4939759,2203.446096,-12983.0,-3896,2045.005212,578,6201.0,1769,2801,5794.0,1088,2237.94557,-12805.0,7039.253012,24259.42266,4861.0,1236,-11286,-7196.0,-2296.253012,1848,-3569.722892,1201,-1044.746988,7408.216867,1947.034904,824,2425.0,-12839.0,2897,1149,21016.55967,-3971.301205,15691.21755,15873.76239,9825.698795,-870.0,-566.7831325,345,1972.841598,1668,-17083,-7122,4008.0,13475.0,3529.519686,-2472.349398,8512.650602,8102.0,1800,19740.11288,504.9759036,1553.941404,925.9277108,-7359,-4176,15645.92953,32767,-16108,1745.297845,25260.3764
853,9,2,1,2,2,295.0,595.0,796.0,2876.425463,723.0,765.0,591.0,2809.957141,1956.696369,626.0,3395.802434,1981.402011,804.0,2808.639382,-3330.084337,2296.096837,3086.698603,-2559.578313,3223.569473,3588.512915,10601.0,777.0,2590.193785,3990.313499,364.0,698.0,3222.953792,-20939,-2759.819277,769.0,3438.121934,-2335.349398,-2362.048193,473.0,-39.57831325,2690.948046,332.0,405.0,831,2516.388347,-2186.987952,8498.0,1309.646304,2324.001923,3613.444584,-26.12048193,9408.662651,149.0,11372.0,2820.451214,1746,565.0,-2482.096386,-308.6626506,759.0,1669.632497,284.0,-1051.317073,-7791.0,-83.90361446,710.0,9605.228916,-2147.554217,137.7228916,1530.119182,-2341.746988,-3220.0,2243.169945,1587.733978,3437.561001,248.0,304.1807229,2418.880944,2514.989164,-16213.0,2548.872313,1620,-2822.256098,9,6430.626506,2663.473038,1712.834812,537.2771084,1984.252686,331,-1742.879518,-946.5,3138,-20202,-2771.493976,3587.767234,-5518,-24280,1467.339924,-3076.674699,10850.10843,225.2891566,18653.0,8922.46988,599.0,191.0843373,119,3434.419828,205.0,32767,-2509.349398,1671.021075,-827.8192771,-3968.0,1053,-26420,1607.243899,5833.0,-9507.0,19226.39413,-1970.710843,-2113.072289,2675.886078,8191.60241,3173.228916,1870.463187,-117.3493976,6619.0,2115,2967.831426,-90.04819277,-1631.341463,-8388,2187.733179,7905.674699,-5695.626506,22538.08851,2068.711834,6922.481928,-3131.182927,11.18072289,-4421.0,13438.1598,6144.0,329.5421687,1880.19833,-2211.0,-4533,1736.06264,3539,10677.0,2142,2989,9476.0,-329,1319.363291,-16482.0,5463.204819,23702.43683,8445.0,-386,-19605,-14319.0,-2625.927711,1214,-5996.385542,274,-2656.86747,7422.390244,1590.065942,811,-8411.0,-11787.0,175,2878,24244.31092,-431.9277108,15418.46196,15881.6971,4748.180723,-486.0,-956.1325301,-495,2579.713371,1644,-20742,-4390,6539.0,6805.5,3312.074641,-3028.60241,11181.3253,12784.0,3089,23096.17563,826.3855422,1603.770931,479.5783133,-12622,-8432,11476.60491,32767,-32768,2421.725811,24017.8707
854,9,2,1,2,2,696.0,897.0,458.0,2931.342696,621.0,349.0,600.0,3396.002566,1740.180162,153.5,2874.545958,2132.878138,368.0,3520.62113,-1994.425287,1591.351277,3684.097685,-2944.436782,2696.456093,2463.446871,11189.0,264.0,3148.358033,2778.376239,523.0,782.0,3671.82422,-13730,-2343.302326,385.0,2831.512916,-2413.872093,-2762.360465,572.0,-80.86206897,3335.271216,857.5,188.0,2155,1897.804368,-2173.302326,22732.5,2169.102109,1610.915932,2817.249009,113.4597701,8814.162791,556.0,9218.0,3408.9444,1194,490.0,-2853.046512,103.2790698,236.0,1802.707759,300.5,-2416.593023,-13805.0,376.0232558,613.0,9654.430233,-2731.94186,141.5581395,1788.848392,-2728.034483,-7412.5,1970.041997,1781.924637,2841.535043,272.0,746.0697674,1816.314069,1860.179542,-9212.5,2186.953301,-26,-3085.593023,9,9993.44186,2662.292529,2200.757491,2400.55814,1743.261846,893,-3073.116279,-1262.0,1264,-4272,-2333.953488,2837.103407,-4026,-28074,1786.998273,-2407.302326,10209.96512,6196.686047,7443.5,10328.23256,156.0,31.76744186,498,3521.507858,580.5,32767,-2443.356322,1808.501329,211.0116279,2159.0,1415,-17894,1585.222822,4256.5,-10114.5,22240.38301,-2602.162791,-1963.267442,3335.61614,10395.94253,-1123.436782,1968.59764,15.66666667,20082.0,1966,2772.611126,12.34883721,-1352.55814,-6066,1201.143862,7905.988506,-744.5697674,24944.83193,2120.063415,6573.337209,-2135.825581,182.6046512,-11232.5,12282.26146,21088.0,103.6091954,1968.85394,-13388.5,-4006,2128.19492,783,15437.0,587,-27,7386.5,1438,2180.11206,-2331.0,8348.425287,19985.34205,7374.0,878,-26170,-13200.5,-2358.655172,957,-1714.627907,2289,-968.4252874,11368.40698,1822.337242,946,-3344.0,-13105.0,152,-132,24258.88958,-5169.872093,15435.49911,16111.47025,7690.930233,-1164.5,-1339.883721,176,2011.451099,1656,-32768,-7053,5810.0,13222.0,3645.588004,-2307.149425,8229.209302,10610.0,1492,21414.81921,-282.6627907,1759.351332,183.5813953,-11596,-4631,13660.86988,32767,-7781,1816.381634,23441.27881
855,9,2,1,2,2,275.0,571.5,821.0,3542.750779,577.0,97.0,557.0,3057.938255,1830.74029,625.0,3500.479093,1751.737853,403.5,3100.51633,-675.6904762,2377.672226,2732.852134,-2449.607143,3508.287581,3882.365933,13409.5,790.0,3006.058899,3971.3906,491.5,447.0,2861.344691,-18080,-2700.166667,556.0,3814.502913,-2869.952381,-2540.940476,235.5,140.4166667,2816.449553,227.5,829.0,1533,2642.515594,-2628.22619,10020.0,1959.252848,2378.41927,3865.262641,2.119047619,8562.559524,272.5,13940.0,2812.412672,2197,398.0,-2491.72619,-289.047619,365.5,2273.386827,607.0,-775.5119048,-3849.0,99.80952381,240.5,11153.49412,-2200.511905,10.71428571,2319.869075,-2323.035714,-5575.0,1839.432061,2022.965523,3728.642006,475.5,-415.297619,2390.996677,2640.629987,-8348.0,1697.25233,1359,-2567.047619,9,8627.702381,3096.282258,2175.050253,1331.952381,1832.715235,1486,-997.8117647,-538.0,3488,-32768,-2862.729412,3179.853729,-8100,-14270,2319.436734,-3175.904762,6740.416667,1692.75,17643.0,9848.761905,853.5,280.952381,-321,2683.175573,293.0,32767,-2645.607143,2304.766087,-6971.321429,-6460.5,2807,-15346,3374.213568,7073.5,-8680.0,23330.25083,-2309.517647,-1436.02381,2663.065793,8734.345238,-3655.47619,1533.103264,-113.3571429,6129.5,6052,3683.95292,318.4823529,-2496.559524,-9029,1922.383768,7605.619048,2458.404762,24253.03458,1918.106248,8470.595238,-3017.964286,-94.21176471,-14126.5,10524.85421,9899.0,-85.05952381,1558.633972,-15451.5,-11017,1512.181981,1988,835.0,432,938,11050.5,1408,1960.494863,-16202.0,9703.035714,23885.61238,8870.5,307,-11221,-1861.0,-2840.154762,331,-2990.761905,1545,-1748.070588,8601.416667,2033.383663,1554,-9456.5,-15047.5,1216,1236,25099.33609,1793.214286,12730.7485,13258.48716,7255.702381,-499.0,-2028.423529,545,2323.161655,1996,-11396,-5076,6814.5,7954.5,2990.127709,-2803.928571,7765.702381,12493.0,2031,24949.44086,-461.0,2356.326428,-83.18823529,-27963,-10148,11590.73353,32767,-25781,2393.6823,22229.06278
