unique_id,mode,gender,hold racket handed,play years,level,segment5_Az_median,segment9_Az_median,segment23_Az_median,segment8_Az_median,segment10_Az_median,segment13_Az_median,segment7_Az_median,segment12_Az_std,segment12_Az_median,segment17_Az_std,segment20_Az_std,segment18_Az_std,segment1_Az_mean,segment19_Az_median,segment18_Az_mean,segment15_Az_median,segment4_Az_median,segment14_Az_std,segment25_Az_median,segment7_Ax_max,segment1_Az_median,segment12_Ax_std,segment26_Ax_mean,segment13_Az_std,segment4_Az_std,segment12_Ax_mean,segment18_Az_median,segment20_Az_median,segment20_Gz_mean,segment21_Gx_max,segment0_Az_median,segment8_Az_mean,segment3_Az_median,segment9_Ax_std,segment15_Gz_median,segment12_Gx_max,segment16_Gz_mean,segment25_Ax_std,segment14_Gx_max,segment10_Az_std,segment13_Ax_std,segment17_Az_median,segment3_Ax_max,segment11_Az_median,segment21_Gz_mean,segment14_Gz_median,segment25_Az_mean,segment16_Gx_max,segment7_Az_std,segment0_Ay_mean,segment25_Ax_mean,segment20_Ax_mean,segment7_Ax_mean,segment7_Ay_max,segment6_Az_std,segment6_Ax_std,segment26_Ay_max,segment21_Az_std,segment3_Gz_mean,segment0_Ay_median,segment19_Az_std,segment8_Ax_std,segment16_Ax_std,segment10_Ax_std,segment15_Ax_mean,segment10_Ax_mean,segment14_Gx_std,segment5_Ax_max,segment26_Ax_max,segment16_Az_mean
394,10,1,1,2,2,77.0,323.5,839.0,583.0,454.0,201.0,-51.0,1370.814091787155,472.0,1356.6526152853426,1179.0115302163272,1390.2155292535676,-203.9560439560439,382.0,502.26666666666665,584.0,671.0,1246.2390899580437,-7.0,-504.0,-147.0,2911.7899314266956,-3409.164835164835,1960.3623235413495,1110.4685879051542,-3180.3626373626375,273.5,561.0,-3332.6263736263736,32767.0,210.0,475.53846153846155,-209.0,2234.956254577826,-6852.0,32767.0,2866.725274725274,2223.578831783768,32767.0,1650.409659288569,2844.7479505760234,626.0,-734.0,342.0,196.01098901098905,5196.0,9.12087912087912,32767.0,1757.684650818577,-2275.1,-3338.945054945055,-2673.714285714286,-3077.7912087912086,1280.0,1170.681929651685,1991.4050084652824,1218.0,1602.2919185037422,-1666.4945054945056,-1775.5,1342.0020845648685,2420.7240215588613,2765.4181925590833,2887.7211528866296,-3085.5164835164837,-3336.285714285714,20860.932190671265,-573.0,706.0,-77.95604395604396
395,10,1,1,2,2,286.5,161.5,20.0,227.5,349.5,319.0,686.5,1504.1922920077227,16.0,1565.6932215582651,1092.858323422892,1202.710941952119,180.2765957446809,249.5,354.5425531914894,-43.0,95.0,1143.3134714413088,-65.0,-926.0,-1.0,2632.5585482920615,-3231.31914893617,1470.9079534947332,1660.2761253012584,-3154.978723404255,150.5,312.5,-338.22340425531917,32767.0,397.0,453.6063829787234,266.0,2187.0776684983925,-12490.0,32767.0,1008.0212765957448,2271.4752875621234,32767.0,1194.3212779962912,1738.2168781155988,132.5,-753.0,461.0,-1229.478723404255,-11083.0,257.6276595744681,32767.0,1594.0891346807991,-2093.4193548387098,-3285.776595744681,-2903.6382978723404,-3304.191489361702,720.0,2178.0357613778183,2557.580745709488,1893.0,1678.2575751562954,-4896.659574468085,-862.0,1732.6979653194555,1800.8076202377597,2355.35162024264,2515.9099478445564,-3110.9893617021276,-2824.244680851064,20536.7686392543,-664.0,799.0,377.8936170212766
396,10,1,1,2,2,124.0,199.5,-7.0,126.0,297.0,255.5,174.5,2310.2619778965172,595.0,1237.0727577732407,1227.6577072954965,1771.2750948636212,82.62222222222222,-32.0,-39.10112359550562,298.0,-63.0,1411.7151059835207,514.5,-616.0,48.5,2542.6779644014487,-3502.3555555555554,1230.383821726144,1245.2975325003492,-2786.7303370786517,-69.0,306.0,-7124.921348314607,32767.0,-15.0,315.08988764044943,222.0,2133.101467405363,6912.0,32767.0,-1081.7078651685392,2320.2385260523924,32767.0,1154.0196958465297,3009.0041132541255,-148.0,-1155.0,293.5,-6104.677777777778,-16566.0,87.14444444444445,32767.0,1644.1660216251478,-1861.191011235955,-3136.9333333333334,-2385.5280898876404,-3042.277777777778,1728.0,910.6014324703584,2439.1861345259776,2142.0,1627.9802769758062,-2103.311111111111,-1644.0,1245.5822469634902,2927.849338382033,1891.3643081365012,2268.6588443174996,-4080.4777777777776,-2484.9438202247193,18366.894863377376,-531.0,195.0,670.4044943820224
397,10,1,1,2,2,-221.0,1968.0,-1359.0,-2270.0,1299.0,1644.0,-446.0,2984.7744779647956,-2159.0,790.5142854741795,760.1173374747341,1345.7892997492106,-1573.0434782608695,-1623.0,-1279.8260869565215,610.0,-122.0,342.9465229162417,551.0,-1039.0,-1773.0,2232.943182259344,-87.125,321.6933036250867,198.8093766449811,-6048.695652173913,-1135.0,-1795.0,-23941.08695652174,32767.0,140.0,-1492.3478260869565,713.0,3553.7370761001935,-24928.0,32767.0,32602.608695652172,960.8861832125835,32767.0,408.1411455697579,819.033067055632,854.0,-1257.0,-146.0,-9995.260869565218,-32768.0,-695.6086956521739,32767.0,341.76127265362044,-533.2173913043479,-1918.217391304348,-2632.1739130434785,-2231.086956521739,-100.0,316.14886661209687,224.67863207849877,288.0,3340.990856839037,-26206.08695652174,-801.0,1340.6852887528307,2926.9813763185593,3307.0265012202663,610.1385909685077,-4251.0,-1947.1739130434785,5679.586366032737,-2222.0,633.0,-847.0
398,1,1,1,2,2,1856.0,1659.5,1372.0,1640.0,1416.0,901.0,1947.0,3050.941856300496,1514.0,2933.1564596636726,2484.6069801204508,2993.647463360575,-304.3157894736842,1438.0,321.4107142857143,1429.0,1696.0,2884.2071757994795,1266.0,1855.0,862.0,3610.538325214882,-4583.263157894737,2743.6750387231073,3196.079391891409,-4837.19298245614,1373.0,1362.0,-3433.6071428571427,32767.0,725.5,367.7894736842105,1221.0,3510.0647028384315,-10424.0,32767.0,-2110.5438596491226,3962.077795782636,32767.0,2872.910795072131,3016.8896570484844,1585.0,1597.0,1490.5,-9231.684210526317,-11230.0,424.05263157894734,32767.0,3512.677709742352,449.2857142857143,-4656.526315789473,-4766.553571428572,-4917.736842105263,3246.0,3527.8258688559713,3622.003692533249,3438.0,1925.0834339743271,-1407.7719298245613,441.0,2803.684683566081,3576.941625871288,4009.379000600024,3301.7305497209964,-5082.821428571428,-4360.7192982456145,22317.226889337373,1557.0,2710.0,183.33333333333337
399,2,1,1,2,2,193.0,-421.0,265.0,-523.0,404.0,-289.0,-81.0,3910.638061349452,-405.5,3924.065140178643,3969.5760861471017,3702.7288480430448,-303.546875,-584.0,-435.5692307692308,605.0,1433.5,3765.049846085156,375.5,1432.0,865.5,6229.543594223736,-8941.553846153845,4183.556028918532,4166.470264456427,-9617.828125,-74.0,243.0,-4112.640625,32767.0,964.5,-628.5384615384615,1070.0,6682.152687335514,-9580.0,32767.0,-2989.369230769231,6399.700030811991,32767.0,4073.685944328275,6993.78658474073,217.5,2909.0,-667.5,-3451.107692307692,-14201.5,-437.0625,32767.0,3525.128372967208,79.78125,-8895.625,-8622.09375,-8890.578125,3751.0,3831.0601623797866,6281.151540875555,5013.0,3699.5104532689393,776.65625,53.0,3672.9907101483304,6190.0963023929935,7063.843639266091,6533.235551516387,-10059.09375,-9493.46153846154,22674.15725572989,2078.0,2566.0,-165.55384615384617
400,3,1,1,2,2,273.0,1805.0,1477.0,1515.0,1661.0,1123.0,908.0,4385.215891991026,1007.0,4033.0471257739914,4466.355183615955,4896.924146748641,958.8019801980198,1548.0,238.0,808.0,776.0,4766.678495886702,363.0,1113.0,1018.0,8696.315874272226,-7125.079207920792,4437.300173077933,4696.94761715961,-7145.762376237623,1615.0,748.0,-6543.960396039604,32767.0,761.0,546.2277227722773,791.0,9902.793202241088,-12203.0,32767.0,-8612.316831683169,8323.64856047504,32767.0,4868.319173084531,8953.361523677531,1971.0,2179.0,889.0,-10569.237623762376,-17846.0,-597.4356435643564,32767.0,5823.635091171998,-274.84158415841586,-7300.475247524752,-6772.772277227723,-10182.950495049505,1641.0,4843.5246479594425,8694.192386473536,979.0,4891.251923373415,-9293.0099009901,-227.0,4794.607016360077,8790.231715478425,8811.480852403489,9421.892596531674,-7004.297029702971,-7459.60396039604,18008.27542583585,1187.0,595.0,-58.257425742574256
401,4,1,1,2,2,1680.0,2452.5,1412.5,464.0,1733.0,1868.5,476.0,5890.774743199379,2362.5,5396.58528672919,4359.854095339094,4633.536249239376,763.8396226415094,1635.5,648.6981132075472,1980.0,1159.5,4520.330711691128,2093.0,2699.0,739.0,10939.151569078098,-8138.235849056604,4334.484818640207,4216.449099284014,-9584.207547169812,1765.0,2395.5,-4791.226415094339,32767.0,875.0,-97.4245283018868,1803.5,8002.422417063337,-28090.0,32767.0,-9389.67619047619,8002.173801654572,32767.0,4785.210598502237,8312.552106764739,2065.0,2072.0,1828.5,-4594.9047619047615,-2984.0,991.9811320754716,32767.0,4863.841680194416,-315.79047619047617,-6349.5,-6334.11320754717,-6664.245283018868,1413.0,4679.466439054391,8747.974346842548,511.0,5289.477951599148,-8949.792452830188,-242.0,5511.646584485231,8217.08485492233,7495.818226559632,9015.5286712098,-6669.622641509434,-7129.638095238095,17479.80661446779,2377.0,-647.0,621.9714285714285
402,5,1,1,2,2,1442.0,1846.5,1229.5,896.0,1747.5,1420.0,2019.0,4709.073440171703,1665.0,4506.182924402546,4457.976964291012,5484.806700236025,1022.8125,1579.5,531.1145833333334,1633.5,2335.0,5546.531093476213,1841.0,2023.0,792.0,8359.536663695084,-7848.802083333333,2701.8559564445695,4618.8219027255445,-6713.635416666667,1469.0,761.0,-5287.322916666667,32767.0,949.5,442.09375,1414.0,5336.764761020934,-10048.0,32767.0,-9855.427083333334,9252.95844482522,32767.0,5150.459492958543,5391.404874897183,1748.0,2145.0,1433.0,-7940.208333333333,-16443.0,336.3645833333333,32767.0,5339.145765617419,-606.09375,-8034.635416666667,-6761.65625,-7130.78125,281.0,4918.296583250747,9175.80004721716,1077.0,4592.777147730003,-4555.46875,-624.0,4382.338290485184,8561.412587479683,4889.121530606221,8933.041290064413,-6852.8125,-7458.697916666667,18020.24900801218,1871.0,581.0,1153.1354166666667
403,6,1,1,2,2,623.0,1026.5,1041.0,1385.0,699.0,-519.0,1498.0,4274.637483338139,1356.0,4960.8733319710145,5242.835263896102,4139.771506206593,474.44554455445547,-76.0,-85.42,818.0,1245.0,4982.791591065803,923.0,1404.0,663.0,9288.152732784416,-8477.485148514852,4179.7341012956285,3572.895692824072,-7354.613861386139,683.5,2336.0,2570.3069306930693,32767.0,893.5,225.03960396039605,1346.0,10465.4821064488,-20999.0,32767.0,-10635.722772277228,8862.887522171523,32767.0,4525.347685703531,8305.738914792233,1132.0,1266.0,1628.0,-8187.049504950495,-11034.0,-996.8415841584158,32767.0,5469.419468286069,-67.37,-7604.237623762377,-8685.445544554455,-9756.336633663366,1932.0,4354.249907395455,8367.36902084209,1026.0,4175.186085569412,-2314.029702970297,43.0,5052.964848038641,6496.17205386347,8898.27733005685,9403.732285688064,-7813.970297029703,-7150.990099009901,17778.87783174137,1529.0,119.0,-384.34653465346537
404,7,1,1,2,2,257.0,36.0,-448.5,2068.0,1885.0,9.0,1556.0,5295.517500103272,1735.0,5054.843350006012,5148.453265700291,5680.934239999622,474.53,340.0,-617.8282828282828,933.5,1108.5,5616.715910886005,592.0,2925.0,719.5,7707.559317313101,-7551.37,4924.4497764787,4226.493895168902,-6660.99,974.0,1024.0,-8279.09,32767.0,964.0,1102.353535353535,1256.0,9817.789998772638,-18912.5,32767.0,-6761.656565656565,7099.443740181338,32767.0,5563.240828351154,9183.749477254558,777.5,2726.0,-21.0,-14966.030303030304,-8124.0,-247.61,32767.0,5023.991906631618,-344.4141414141414,-6259.4,-6895.31,-7626.27,3242.0,5258.48446832355,7255.6245509535565,3773.0,5064.801860944158,-9097.34,-345.0,4843.893726115386,7921.147654904491,8979.986744229533,8035.287716838666,-5867.43,-6580.454545454545,21945.887208303975,1414.0,508.0,-271.7171717171717
405,8,1,1,2,2,873.0,1728.0,-723.0,-137.0,343.0,1356.0,-174.0,4378.036036735201,-83.0,3094.616305870756,4672.272951090618,6358.409509047734,114.27835051546391,-192.0,-204.17525773195877,1596.0,310.0,3757.711723928379,1092.0,1484.0,1305.0,6210.831843353776,-6621.459183673469,3871.450615357049,4351.096484238852,-4774.350515463918,1430.0,1359.0,-9432.113402061856,32767.0,765.0,-27.7319587628866,853.0,5981.603501481177,-14475.0,32767.0,-8467.642857142857,6391.1021151400255,32767.0,4126.292559293548,6928.524769207477,1781.0,1046.0,726.0,-7650.5204081632655,-17381.0,54.55670103092783,32767.0,5269.442707563504,-4093.061855670103,-6062.79381443299,-4847.59793814433,-8608.649484536083,1613.0,3508.1462898680393,5803.33405481449,1604.0,4784.081006313413,-9393.20618556701,-1489.0,5143.251094308867,7199.983697726611,8322.829937964654,8306.450453685087,-6400.567010309278,-5956.408163265306,19415.521231861305,2193.0,1278.0,-250.90816326530611
406,9,1,1,2,2,2036.0,1470.5,2242.0,1492.0,1738.0,1381.5,1094.0,3238.661328863728,1691.0,2128.826549501687,2118.01895980625,2369.0102888153083,241.90361445783137,2363.0,1231.6951219512196,2139.5,1870.0,3188.8133864293077,763.0,657.0,952.0,4906.603274686696,-2886.9036144578313,2503.772412436444,3452.332661925278,-5203.939759036145,1327.5,1166.5,-529.2926829268292,32767.0,832.0,788.5783132530121,1391.0,3625.973411573728,-5828.5,32767.0,-6405.975903614458,2794.285745586275,32767.0,2104.5979098908033,3473.2358042342007,1132.0,475.0,1922.0,-8749.397590361446,-19088.0,950.7951807228916,32767.0,3220.489639401383,-359.4390243902439,-3108.4819277108436,-4338.280487804878,-4347.433734939759,1750.0,3678.4364976470497,5116.481860961832,1843.0,2203.51702505819,-7781.686746987952,19.0,3248.5489157119464,5591.219742743237,4870.407245152434,4304.020092730713,-2716.243902439024,-3613.9277108433735,15381.237679096645,1157.0,1646.0,875.6385542168674
407,9,1,1,2,2,1928.0,815.0,1640.0,1121.0,676.0,2151.5,2237.0,2958.7426280601603,1451.0,2909.195595213748,2882.962809525517,3262.4031269129428,1296.4,2064.0,145.04705882352943,1686.0,2388.0,2138.7917818131705,1480.0,1552.0,1299.0,3446.134948386576,-3901.779069767442,2441.433767619178,2601.145992478479,-3259.1529411764704,-1.0,1921.0,-6339.835294117647,32767.0,1229.0,613.1764705882352,1231.0,3766.124524988023,-20272.0,32767.0,-9812.552941176473,2502.9025626108332,24280.0,2717.1249662491664,2157.62485558585,1401.0,1179.0,1864.0,5877.435294117647,-16166.0,920.7058823529412,32767.0,2351.02206954505,-840.6,-2577.7176470588233,-4978.411764705882,-2936.670588235294,3088.0,2849.8914592091674,4257.686249839943,2186.0,3112.593930745908,-1666.152941176471,-683.0,1775.5276611675006,4537.386893607789,4323.745378615668,4938.570666872703,-2845.8470588235296,-4248.364705882353,13426.798228435848,654.0,471.0,777.9882352941177
408,9,1,1,2,2,616.0,2085.0,2007.0,1692.0,1633.0,2023.0,1859.5,2532.5183118484224,413.0,2078.8222368433653,3354.978607909983,3074.8594600369647,639.3333333333334,1191.0,1199.641975308642,548.5,439.0,1890.2742245793677,1715.0,653.0,1359.0,2438.6795967455405,-2303.901234567901,2642.1931473017307,3019.1373820391605,-3200.1481481481483,1267.0,564.0,1550.58024691358,32767.0,1763.5,912.6296296296296,2207.5,3053.753019888424,-17153.5,32767.0,-13260.283950617284,3773.214181633291,32767.0,2207.52918781925,4289.566284948932,1770.0,855.0,2016.5,-4052.0,-22368.0,574.4567901234568,32767.0,3176.1152871619365,-1696.65,-4731.456790123457,-5102.493827160494,-4062.1375,1686.0,2686.4321830458625,3164.7806893150855,2491.0,2165.290967570347,-441.6875,-860.5,1927.85969341651,3370.132624545563,1721.1729559096768,1869.3737413991803,-4306.3875,-2262.0123456790125,14095.72008165359,217.0,373.0,1120.4444444444443
409,9,1,1,2,2,1712.0,1911.0,1094.0,1860.0,1978.0,770.0,921.5,2126.5136917992972,1768.0,2021.2731622570068,2282.7629289801357,1884.4166037318764,1365.0963855421687,1451.5,1018.4819277108434,2119.0,1487.5,1683.6960119653168,1717.0,376.0,1575.0,1776.48822316653,-3864.2289156626503,2958.763532093184,2845.9604962982507,-2957.3048780487807,1230.0,1597.0,2149.578313253012,32767.0,1138.5,1102.433734939759,2010.0,2852.5294908698097,-15949.0,32767.0,-3080.89156626506,2827.300193332789,26124.0,2831.4276690030515,3900.476197204468,1194.0,737.0,1233.0,-6866.638554216867,-23416.5,704.9879518072289,32767.0,2894.1195150769217,-2225.987804878049,-2934.9518072289156,-3866.710843373494,-3235.109756097561,2334.0,2939.0760047417975,4438.546477139623,1768.0,1980.4539174801805,-4837.3373493975905,-659.0,2886.828532448451,3078.3971424214064,3109.7397221934934,3001.323118638913,-2506.289156626506,-2886.5662650602408,14935.177277306777,941.0,-169.0,629.7951807228916
410,9,1,1,2,2,1615.0,1323.0,1888.5,1200.0,1313.0,1244.0,937.0,2363.9946952834657,1479.0,2616.635022805126,2111.0144184765245,1492.582783122659,465.8314606741573,942.5,746.5955056179776,1228.5,747.0,2687.3619768552094,348.0,-186.0,978.0,2369.33596025639,-4182.505617977528,1051.2157798622195,1957.7334400900093,-2499.5955056179773,1165.0,1304.0,-4119.943820224719,32767.0,1026.5,944.505617977528,1285.0,4028.077684121109,-16774.0,32767.0,-9048.76404494382,2407.6292870247753,32767.0,2420.5347167747314,2330.5433805076937,1389.0,353.0,1149.5,-12881.741573033709,-18242.0,896.2808988764045,32767.0,3491.7368555030766,-2392.0795454545455,-2331.808988764045,-3276.674157303371,-4247.181818181818,3232.0,1638.2499986875391,3704.636752230442,3098.0,1126.3845408303007,-4249.340909090909,-870.0,2587.801153847478,2024.7390429750335,2961.8925277244066,2690.362460556302,-2721.034090909091,-3135.741573033708,20063.832321690188,1053.0,267.0,1075.943820224719
411,9,1,1,2,2,1784.0,1369.0,-321.0,1138.0,528.0,1617.0,1628.0,2362.835511878424,1133.0,1864.237953907421,2551.6700008821363,2379.240616428917,647.0,573.0,978.6823529411764,1214.0,828.0,2247.2401015883574,1481.0,210.0,1528.0,2192.765044807606,-2124.2441860465115,2213.098043919673,2736.106610359435,-2738.694117647058,1141.0,839.0,-11795.593023255817,32767.0,1451.0,134.01176470588234,1623.0,2933.8415820408763,-17702.0,32767.0,-2441.541176470588,4260.102631997932,32767.0,2563.6503565671046,3029.3512920997555,871.0,509.0,1211.0,-5711.552941176471,-15161.0,356.2470588235294,32767.0,3265.539403802298,-993.1411764705882,-4103.1882352941175,-2861.4418604651164,-4641.470588235294,3128.0,2791.9367206007432,2510.197074916943,2896.0,2215.7864827244125,-593.2470588235294,-412.0,2175.7383698047956,2142.6402361230143,2903.7509508866437,3139.9464343391323,-3100.494117647059,-3243.035294117647,18235.342059990107,-156.0,1347.0,830.2352941176471
412,9,1,1,2,2,752.5,577.0,1390.0,822.5,-409.0,1983.5,520.0,3641.260681249965,1354.0,2469.8740704024553,1938.7884963302947,2828.051264026718,537.5301204819277,1281.0,526.5731707317074,-181.0,183.0,3925.249884692658,1490.0,-668.0,1436.0,6028.232987313905,-1985.3734939759036,3793.836945381807,2627.2356503981864,-6165.879518072289,385.5,786.0,-7125.542168674699,32767.0,1236.5,765.7682926829268,1362.0,1994.1761869347624,-8930.0,32767.0,-585.2439024390244,3175.443151483442,32767.0,2740.923062470797,4437.1315092454815,350.0,340.0,1258.0,-3479.743902439024,-18755.0,838.1927710843373,32767.0,2449.4327122805657,-1239.6341463414635,-4066.1807228915663,-2121.843373493976,-3905.951807228915,1600.0,1711.8135970283429,2502.3362421729894,1121.0,2511.086485309565,3649.0,-776.5,2553.253102159486,2883.4742708170656,2565.905132447612,3741.493470659478,-4911.9277108433735,-3519.5731707317073,22255.463466960005,-370.0,1208.0,499.4634146341463
413,9,1,1,2,2,145.0,876.0,988.0,509.5,1042.5,-767.5,949.0,3107.0190926289183,958.0,1506.561756736032,1859.8536075201548,2924.362294243972,507.2068965517241,1118.0,-40.11363636363637,1444.0,1445.0,2069.9250566124547,1327.0,982.0,1239.0,3265.4831859273622,-3235.4772727272725,2981.927072135242,3193.862140984023,-3951.103448275862,510.5,1137.0,-9969.057471264368,32767.0,757.0,836.2727272727273,1194.0,2899.2321297199137,-6459.0,32767.0,-4895.670454545455,2817.818215400983,24226.0,3205.654839220526,4235.388794865534,712.0,130.0,645.0,4294.056818181818,-7748.0,1086.83908045977,32767.0,2608.2127174248594,-2007.6436781609195,-3561.103448275862,-2579.942528735632,-3919.344827586207,2099.0,2667.4691250996248,2766.784163801594,1477.0,2301.596731923252,-8460.011494252874,-484.0,1711.6138952183885,2573.113707701902,3089.6672979897953,2519.8040347317515,-3377.310344827586,-3096.6136363636365,20111.010780372784,506.0,2206.0,691.7840909090909
414,9,1,1,2,2,1583.0,1057.0,542.0,341.0,342.0,305.5,885.0,3927.663837176284,-219.0,2434.5552900746993,3150.665455400547,2649.8439525095814,260.1954022988506,677.0,-70.3103448275862,784.0,32.0,2944.882338495194,1066.0,657.0,874.0,3101.1294476747184,-3083.181818181818,1659.9071438217677,2713.6201781259388,-4615.183908045977,526.0,562.0,633.8068181818181,32767.0,1142.0,-143.11494252873564,266.0,3715.6144455375666,-11593.0,32767.0,-1389.2068965517242,4119.74459545423,32767.0,2611.9562560309487,3602.922019416444,537.0,396.0,1350.0,-4662.241379310345,-16297.0,116.80459770114942,32767.0,2100.23973139186,-1030.816091954023,-4103.908045977011,-3148.8863636363635,-3035.735632183908,2968.0,2272.8767580100493,2732.3410840498623,3044.0,2904.612965313385,-5910.275862068966,-740.0,2096.6552008644458,2442.6159419726346,2691.2604790896676,2336.2995867998775,-2651.620689655173,-3156.1494252873563,19039.459947767835,887.0,973.0,382.3448275862069
415,9,1,1,2,2,1213.5,1322.0,288.5,346.0,1108.5,346.5,560.5,3120.227041421327,1184.0,4258.586476598845,3772.671749088385,4100.79649120303,216.16216216216216,-731.0,68.97260273972603,145.0,655.0,3731.3304567591367,1536.0,832.0,1097.5,3859.586447228407,-3618.324324324324,4478.608487050144,2749.330586464078,-3709.178082191781,1562.0,1580.5,-302.8783783783784,32767.0,-140.0,-76.91891891891892,1658.0,4274.534364600751,-12504.0,29257.0,-2250.527027027027,2832.3129547216868,32767.0,2388.6307565551924,5129.941232717214,478.5,-165.0,1121.5,-9498.424657534246,-3118.0,686.0135135135135,32767.0,3600.896813691848,-1949.4520547945208,-2994.5945945945946,-5423.540540540541,-5094.621621621622,1983.0,3919.7595700352713,2843.5626108169886,1613.0,4141.281182057184,-547.5068493150685,-1260.0,4332.458974834814,3179.3805456034784,4269.83368158188,3285.6018526240205,-3728.506849315069,-3449.0810810810813,20279.679433629837,629.0,1020.0,1330.6756756756756
